id,twi_acc,retwi,fav,desc,imgurl,twi_id
1176,"gabriela",0,4,@GamesTravel2014 choosing between Braehead P&amp;R and public transport for the opening ceremony.  Any recommendations?,,489876291576135680
1177,"gabriela",10,26,@KRuddMP Enjoyed seeing you and hearing you speak this morning at Villers-Bretonneux,,62593133803880448
1178,"gabriela",4,4,@san1t1 Nearly - best I found was http://bit.ly/15N1w0 - but I was looking for something with a different definition of smart,,19770981073
1179,"gabriela",2,3,@priyeshah Good!  Booksellers soon :),,18376502618
1180,"gabriela",1,1,@yannislionis Please advise on where feta fans can get proper feta :),,17897914928
1181,"gabriela",2,0,"@sprshrp have Thai food on King St, Newtown, Sydney.  Dim Sum at East Ocean or Kam Fook, Bondi. Catch the ferry to Manly. Breakfast at Bills",,17608709577
1182,"gabriela",1,0,@sprshrp nice!  Where are you headed?,,17520539734
1183,"gabriela",2,1,@xerxesb people who did too much exercise at the gym the day before would love it!,,17443798916
1184,"gabriela",0,0,@san1t1 missing you too :),,17355882910
1185,"gabriela",0,0,@aochsner @sprshrp the grammatical error was the icing on the cake :),,17355656183
1186,"gabriela",0,0,@aochsner I had no idea I had so much impact :),,17277118876
1187,"gabriela",0,0,@daphnechong from here: http://bit.ly/9RgQS2 but with milk chocolate instead of cranberries.  Always a hit,,16395018183
1188,"gabriela",2,1,yum!  Baking cookies for the office :),,16382056216
1189,"gabriela",0,1,anyone know if there is a FifaFanFest in London?,,15851407649
1190,"gabriela",1,1,"@san1t1 ""Ive built""? Huh?  I havent left yet...",,15730731300
1191,"gabriela",0,0,@CallyMay Madrid is awesome :)  And I have amazing hosts!,,15649374619
1192,"gabriela",0,0,"@CallyMay Im in Spain until Wednesday night - but maybe this weekend.  Next week Ill be unemployed, so that might be perfect!",,15643889528
1193,"gabriela",0,0,@patrickfrank moving again??,,15626426546
1194,"gabriela",5,3,0000000000.,,15251321991
1195,"gabriela",0,2,"@Eastmad Id say most people, seeing as it took me 4 years, and Im usually all about ticking the tourist boxes.",,15251121604
1196,"gabriela",0,0,did something Ive always wanted to do with my lunch break - climbed the Monument!,,15250272078
1197,"gabriela",0,0,"In a 90s American movie, the German baddies password is ""Hasselhoff"" - genius!",,15200984741
1198,"gabriela",1,0,need to organise my leaving do,,15166362464
1199,"gabriela",0,0,remembering the good old days when wed go to the pub or gbk for lunch on a Friday,,14901027484
1200,"gabriela",0,0,@liedra Well done!,,14694936945
1201,"gabriela",0,0,@darlinj please vent here - wed like to hear it!,,14628096538
1202,"gabriela",0,0,Just saw Emma Watson in Angel!,,14496708122
1203,"gabriela",0,0,@philsullivan http://bit.ly/cVXJkW,,14438959932
1204,"gabriela",0,0,@patrickfrank but I will borrow the DVD :),,14421895149
1205,"gabriela",0,0,@patrickfrank *nervous cough* there was...  alcohol doesnt last long there :/,,14421889086
1206,"gabriela",0,0,@patrickfrank no - at least not that I know of ;)  I havent even seen the movie yet,,14421262035
1207,"gabriela",0,0,"@yannislionis Paul, Michele and Trey are in town (see Pauls Facebook)",,14417398965
1208,"gabriela",0,0,@CallyMay Delta Tau Chi is the name of my old team at work (from a fraternity in the movie Animal House).,,14388851523
1209,"gabriela",0,0,"In case you missed it on facebook, theres a Delta Tau Chi meet up at the Booksellers on Tuesday - spread the word!",,14352255184
1210,"gabriela",0,0,"Trying to install drivers: ""Warning: The driver is only for Windows 98!""",,14218631185
1211,"gabriela",0,0,@CallyMay Global Financial Crisis,,14161213596
1212,"gabriela",0,0,"@MacDanger I think Australians are the only people who use ""GFC"" - Id never heard it til I was catching up with a friend.",,14160329537
1213,"gabriela",0,0,listening to the @jkblack show,,13984701220
1214,"gabriela",0,0,@lilymurcutt saw this and thought of you: http://bit.ly/c9slTw,,13908688596
1215,"gabriela",0,0,@lilymurcutt sounds very relaxing :),,13790109682
1216,"gabriela",0,0,@lilymurcutt welcome back :)  How was the honeymoon?,,13788637262
1217,"gabriela",0,0,@lilymurcutt hello Mrs Murcutt :)  When are you back?  I cant wait to see photos!,,13786802935
1218,"gabriela",0,0,@Hunter555 awesome - send one my way :),,13550967569
1219,"gabriela",0,0,RT @Eastmad: Staying in bed until there is a government.,,13538990040
1220,"gabriela",0,0,@Eastmad comments like those are why youre one of my favourite tweeters :),,13538977742
1221,"gabriela",0,0,@Hunter555 It will be awesome :)  Ive always wanted to go to Poland,,13123732164
1222,"gabriela",0,0,@Hunter555 Im well!  Off to Krakow for the long weekend this weekend!,,13122570009
1223,"gabriela",0,0,"@Hunter555 in that case, salad!  (To balance out the pizza!)",,13122558270
1224,"gabriela",1,0,@Hunter555 pizza!,,13122244429
1225,"gabriela",1,0,wondering if the cloud team will mind if I pinch one of their flapjacks,,12998946614
1226,"gabriela",0,0,@patrickfrank missing Christmas isnt so bad :)  Last year I was given a gingerbread man on the plane...,,12996653954
1227,"gabriela",0,0,"@IslingtonPeople Ah - makes sense!  If you know of any running tracks in the area that are open to the public, please let me know. Thanks!",,12892175903
1228,"gabriela",0,0,"@IslingtonPeople which stadium?  (Im just curious, because it would be interesting to train on a track if there was one convenient)",,12884754272
1229,"gabriela",0,0,@nfdinspace enjoy the flight!,,12873410347
1230,"gabriela",0,0,@BenJam best of luck for Sunday!  What time are you aiming for?,,12714431965
1231,"gabriela",0,0,"@liedra haha!  Angel!  But, actually Id recommend waiting until you know where the office is!",,12655574517
1232,"gabriela",0,0,@nconnaughton Thanks!,,12454121596
1233,"gabriela",0,0,@patrickfrank Thanks!  I am :),,12454118423
1234,"gabriela",0,0,"""After all, it is only through their colour-specific ties that we, the foolish public, can keep track of which party leader is which.""",,12449956187
1235,"gabriela",0,0,@nfdinspace Thank you :),,12446268625
1236,"gabriela",0,0,@xerxesb Were you inspired to take a look at them by this: http://tcrn.ch/9DfGZO ?,,12333578257
1237,"gabriela",0,1,@liedra Good luck for the trip today!!  I hope its not too painful.,,12333423803
1238,"gabriela",0,0,"@kerryb Not sure Ill be able to express myself eloquently enough, so I think Id just offend people  *supresses more*",,12230127111
1239,"gabriela",0,0,@moserp no - it was fine :)  Im supressing the urge to write one of my own,,12229251378
1240,"gabriela",0,1,RT @TheOnion: In Focus: Chinese Factory Worker Cant Believe The Shit He Makes For Americans http://onion.com/as4BNq,,12228135254
1241,"gabriela",0,0,@yannislionis holidays are good for the carb-loading side of things!,,12216333773
1242,"gabriela",0,0,@yannislionis Crisis Square mile run on 10/06 - they just snail mailed me this week :),,12186279484
1243,"gabriela",0,0,"managed to see, recognise and high-5 @znachor while running at lunchtime!",,12166264364
1244,"gabriela",0,0,@BenJam think of @san1t1 and I when youre coming up with your iPad justification :),,12166202388
1245,"gabriela",0,0,"@liedra I thought that might be a Roman ampitheatre there!  Ive barely been to Spain thus far, but I hope to get there properly!",,12096419061
1246,"gabriela",0,0,@liedra Tarragona looks awesome!,,12096298223
1247,"gabriela",0,0,"@nfdinspace interesting!  It is available here, but its behind the counter (and expensive), but they dont ask for ID.",,12096266428
1248,"gabriela",0,0,"@nfdinspace when did it go out of favour?  When I moved to the UK, I was dismayed when I discovered that it wasnt in the standard products.",,12092534188
1249,"gabriela",0,0,Yum! Thank you to @paul_a_young for giving away birthday chocolates http://bit.ly/bneKMm,,11935789318
1250,"gabriela",0,0,Dinner with friends from the only job Ive had that didnt have a foosball table.  We headed straight to Cafe Kick after dinner.,,11905715449
1251,"gabriela",0,0,@philsullivan Thanks :)  I felt like a stark raving loony yesterday.  Better today :),,11388973951
1252,"gabriela",0,0,@philsullivan confused.  Phil Sullivan likes what?,,11357173270
1253,"gabriela",0,0,"In a distributed team, when the VPN is down, no one can hear you scream.",,11308054156
1254,"gabriela",0,0,"@patrickfrank If it hadnt sold out, Id suggest you join me!  I wanted to do another before then, but well see.",,11250809099
1255,"gabriela",0,0,"@nfdinspace I hope so, yes :)",,11246034265
1256,"gabriela",0,0,signed up to the Royal Parks Half Marathon!,,11245297407
1257,"gabriela",0,0,anxiously pressing refresh on the Royal Parks Half Marathon sign up page,,11241364874
1258,"gabriela",0,0,"Wish the ""mute"" button muted the microphone and the speakers...",,11034406576
1259,"gabriela",0,0,.@BoyCook Turns out he could hear me!,,11034393795
1260,"gabriela",0,0,"From one of my favourite tweeters RT @Eastmad: Clicking the ""competitive drug taking"" under Olympic sports Im interested in. Thanks @robb1e",,10878287438
1261,"gabriela",0,0,"Gabriela is an acronym of General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action",,10624093703
1262,"gabriela",0,0,watching @san1t1 unpack my new MBP!,,10565141935
1263,"gabriela",0,0,@psd Or an excellent revenue raising strategy?,,10482943656
1264,"gabriela",0,0,@aochsner it can definitely be done!,,10418988376
1265,"gabriela",0,0,@Dirk_Wood I saw a great exhibition of old London maps at the British Library a few years ago http://bit.ly/b8Jj0F,,10380119190
1266,"gabriela",0,0,@xerxesb lol - Im currently listening to ep3 :),,10343742234
1267,"gabriela",0,0,"Amazing day-left home at 6:50am for DevCon, Queen of the Adastral foosball table, sprints at the gym 8pm, cooked for the first time in weeks",,10240766381
1268,"gabriela",0,0,@darlinj Thank you!  It was a great day at Adastral :),,10234001100
1269,"gabriela",0,0,"according to @BoyCook, no one invites me to play foosball because they dont like to be beaten by a girl.",,10181910365
1270,"gabriela",0,0,"@patrickfrank re Flats: reminds me of the time when @philsullivan was a ""two car family"".",,10179429412
1271,"gabriela",24,0,RT @TheEconomist: New column: Few companies are ready to accept cloud computing: http://econ.st/9LTV6c #economist,,10033464460
1272,"gabriela",0,0,@yannislionis It does feel like a Saturday!  Im going to celebrate by sprawling on the steps of St Pauls for lunch! (Then back to Java),,10023099463
1273,"gabriela",0,0,having a 10p coffee from the Orion building at Adastral Park.  Every bit as good as it sounds.,,9978168741
1274,"gabriela",0,0,@nfdinspace where is it from?  Ive had about 3 laksas in the past 4 years!  Its hard to find here :/,,9771821622
1275,"gabriela",0,0,@psd quick!  please point us to a new leader!,,9686108753
1276,heartouchingpic,2,5,Tahoma ~ Chris Williams https://t.co/KHl0YKJke4 https://t.co/lXWKiTa90H,https://pbs.twimg.com/media/DK1XXdxXcAACS93.jpg,913562721869864961
1277,heartouchingpic,2,9,"Santa Magdalena, Italy ~ by @timothysykes https://t.co/Sl5hawVWBa https://t.co/TaNqviqvG4",https://pbs.twimg.com/media/DK1XTvrWsAMsJpY.jpg,913547622669066241
1278,heartouchingpic,4,13,“Let the beauty of sunrise keep your heart warm.” ― Lailah Gifty Akita ~ Photo by © @maxrivephotography… https://t.co/Zmb4g0C1vE,,913532522629402625
1279,heartouchingpic,3,11,Maxrivephotography ~ From autumn to winter in Patagonia.  https://t.co/5loS6xIewl https://t.co/DtJhJcnhbK,https://pbs.twimg.com/media/DK1XKvLXkAAT-nz.jpg,913517171258433536
1280,heartouchingpic,9,12,Antelope Canyon  by Yuriev Timofey https://t.co/F95CnUyAEV,https://pbs.twimg.com/ext_tw_video_thumb/913510547248861186/pu/img/2v58_LPCe4dj92FF.jpg,913511025298870272
1281,heartouchingpic,8,14,A flash of lightning illuminating the sky over the 2500-year-old Ancient Parthenon temple on Acropolis hill. https://t.co/zvjmYwPV9W,https://pbs.twimg.com/media/DK1XBLXXcAAly8t.jpg,913502072091197440
1282,heartouchingpic,12,29,"Seceda, Italy ♥♥ https://t.co/phxKb2q1dS",https://pbs.twimg.com/media/DK1WxHBX0AUDErq.jpg,913481716051955718
1283,heartouchingpic,15,22,Sunset Watchman | https://t.co/hpQmLwPljJ https://t.co/nVlRaIpXEY,https://pbs.twimg.com/media/DKvCp3yWAAA0Fl5.jpg,913465078497685504
1284,heartouchingpic,19,35,Kvernufoss ~ by demiguel https://t.co/4p7J5OCp0O,https://pbs.twimg.com/media/DKvClNpWsAABrdE.jpg,913449978936381440
1285,heartouchingpic,11,24,Garden Light by Garrett Evans  https://t.co/RiD2ANuSYt https://t.co/t0cWECruoU,https://pbs.twimg.com/media/DKvChgAXUAEzexg.jpg,913419529547546625
1286,heartouchingpic,13,25,Sunrise over Venice | Photo by @ilhan1077  https://t.co/OFlGL23kXZ https://t.co/K5ts6SK3iO,https://pbs.twimg.com/media/DKvCarvWkAUD9PR.jpg,913389329426370560
1287,heartouchingpic,30,49,"The Blue Moon Valley, Lijiang, China https://t.co/gZxG86G3Pu",https://pbs.twimg.com/media/DKvCWPDW4AAyc41.jpg,913359130160717824
1288,heartouchingpic,36,99,Peaceful day ~ Jasna Matz https://t.co/2KqlJjIkOf,https://pbs.twimg.com/media/DKvCSPlWAAAqH8c.jpg,913328679320727552
1289,heartouchingpic,7,18,Never ending Autumn by Joseph Rossbach  https://t.co/YxyvXSycVe https://t.co/Qcp3pjPasP,https://pbs.twimg.com/media/DKvCNPtWAAEmnDo.jpg,913298480873033728
1290,heartouchingpic,10,13,"Stairs to the hill of https://t.co/IWuTHep5Vc, Kisapáti, Veszprém, HU ~ by József Gabnai https://t.co/FZA8JOOkki",https://pbs.twimg.com/media/DKvCJ6fW0AEA8fm.jpg,913268282508980224
1291,heartouchingpic,13,24,"NightScaper - Royce Bair: Magical Moonrise - Yosemite Nat’l Park, California  https://t.co/zLhADOnhWZ https://t.co/ioWkh1Ko2g",https://pbs.twimg.com/media/DKvCGEJXcAE6Zsd.jpg,913238082417299457
1292,heartouchingpic,29,47,The edge of darkness ~ Jokin Romero https://t.co/YhknbzXuYE,https://pbs.twimg.com/media/DKvCCguXoAAmT-T.jpg,913207632059498496
1293,heartouchingpic,6,14,The Conquest of Happiness ~ by Timothy Poulton https://t.co/qrbd3XjaxI,https://pbs.twimg.com/media/DKvB-bNX0AEY-Ex.jpg,913192531864645632
1294,heartouchingpic,5,8,The Dirty Quarrel ~ Ted Gore  https://t.co/cb69AGkWpE https://t.co/JzzKMnElA0,https://pbs.twimg.com/media/DKvB6OlWsAEG4RZ.jpg,913177432378580993
1295,heartouchingpic,8,17,Reflective Spirit ~ Johan Eickmeyer https://t.co/WCKWMNNSSo,https://pbs.twimg.com/media/DKvB2D6XkAAnRKp.jpg,913162082060722176
1296,heartouchingpic,24,32,"“The moon was up, painting the world silver, making things look just a little more alive.” https://t.co/RXLTMKV3iv",https://pbs.twimg.com/media/DKvBxPtWAAEogvD.jpg,913146983480795142
1297,heartouchingpic,16,33,Nature’s colourful glory https://t.co/rlhFR1Evt5,https://pbs.twimg.com/media/DKvBnLsX0AEze-g.jpg,913131632063852547
1298,heartouchingpic,17,37,"Castello della Guaita, San Marino, Italy ~ by ilhan1077 https://t.co/kZwIhf6KLi",https://pbs.twimg.com/media/DKvALozW0AED5M-.jpg,913116029395468289
1299,heartouchingpic,20,50,Himalaya Autumn ~ Marc Adamus https://t.co/0I4WQ5vUCX,https://pbs.twimg.com/media/DKo4JanX0AA5x-a.jpg,913106717898039296
1300,heartouchingpic,12,29,Matti Suopajärvi ~ Eläintarhassa https://t.co/5oPy4sCsmQ,https://pbs.twimg.com/media/DKo4VrDWkAIFbIy.jpg,913091869223002112
1301,heartouchingpic,17,40,"""Secret Garden"" ~ Mount Rainier, WA https://t.co/4Xe89ZjTzo",https://pbs.twimg.com/media/DKo4Rc1X0AAOBG7.jpg,913076769745510402
1302,heartouchingpic,14,37,Cherry Blossoms at Arakura Sengen Shrine ~ capkaieda https://t.co/0vfT3qLz0K,https://pbs.twimg.com/media/DKo4NUvX0AAHYAI.jpg,913061669596667904
1303,heartouchingpic,24,44,The Fountain of Life ~ by Marc Adamus https://t.co/80SQzhb36Z,https://pbs.twimg.com/media/DKo4FjlWsAEasjn.jpg,913031218475655168
1304,heartouchingpic,19,56,Winter warmth https://t.co/d5nHbkMsb7,https://pbs.twimg.com/media/DKo4BgCW4AAf5pf.jpg,913001019629432832
1305,heartouchingpic,11,30,Fairytale nightfall ~ Neuschwanstein Castle ~ Bernhard Pfister https://t.co/aFhjJR3bhJ,https://pbs.twimg.com/media/DKo39O-WAAEUwlN.jpg,912970820749860865
1306,heartouchingpic,12,31,Patagonia Autumn Night ~ Yan Zhang https://t.co/ZZjlcyCvrI,https://pbs.twimg.com/media/DKo34rKW4AACcKq.jpg,912940371872702464
1307,heartouchingpic,29,62,"""To get to know the world"" ~ photo by Anke Kneifel https://t.co/UExFIaZQ4Y",https://pbs.twimg.com/media/DKo30s7XcAAqCgw.jpg,912910171671756800
1308,heartouchingpic,15,30,Great Wall ~ by Yan Zhang https://t.co/Nk33qIoUJS,https://pbs.twimg.com/media/DKo3wQbXkAAWdeF.jpg,912879972741562369
1309,heartouchingpic,3,19,Event Horizon ~ Scott McCook https://t.co/5CyphjwvsJ,https://pbs.twimg.com/media/DKo3smwWkAEsRPH.jpg,912849521729609728
1310,heartouchingpic,15,30,Oregon Homestead under the Stars ~ Rick Parchen https://t.co/V9V8lZmzZy,https://pbs.twimg.com/media/DKo3o2KWkAAJqsj.jpg,912834423556583425
1311,heartouchingpic,5,27,Lavender and rose https://t.co/zi6eRSAfAv,https://pbs.twimg.com/media/DKo3kbuWkAAbN-g.jpg,912819322967310336
1312,heartouchingpic,31,70,Lavender Field Storms ~ antony zacharias https://t.co/8KfysxdAqM,https://pbs.twimg.com/media/DKo3giTXkAArRey.jpg,912804228011364352
1313,heartouchingpic,12,34,San Diego Springtime ~ Matt Aden https://t.co/ONl98yxHEe,https://pbs.twimg.com/media/DKo3bouXUAAw4B1.jpg,912788872546930688
1314,heartouchingpic,13,31,"""Under the umbrella"" ~ by Roberto Aldrovandi https://t.co/M2UU5CjbJt",https://pbs.twimg.com/media/DKo3XePW4AAywvk.jpg,912773772448374784
1315,heartouchingpic,29,53,Morning Whisper by Dani-Lefrancois https://t.co/zz9jm0Uwh0,https://pbs.twimg.com/media/DKo3STPW4AUqQMi.jpg,912758675474968576
1316,heartouchingpic,22,54,Bosnia https://t.co/SMRFrN4gjU,https://pbs.twimg.com/media/DKkvOBJWsAEs2a6.jpg,912740051414523904
1317,heartouchingpic,14,43,The look I get when I tell them to quit playing. https://t.co/bc73YEaHWu,https://pbs.twimg.com/media/DKkuVhAW4AApS9j.jpg,912723947686449153
1318,heartouchingpic,10,27,Arent the Colorado Springs gorgeous? https://t.co/P5xDuKgRQd,https://pbs.twimg.com/media/DKkvKMlX0AE8TCu.jpg,912709853654781957
1319,heartouchingpic,8,17,Lovable Family https://t.co/iXtqZCZqwh,https://pbs.twimg.com/media/DKkuSNXXoAAGHGq.jpg,912693746294067200
1320,heartouchingpic,25,51,Havasu Falls in Arizona https://t.co/JSsWsirTVu,https://pbs.twimg.com/media/DKkvGd8XkAEAa_u.jpg,912664301655044097
1321,heartouchingpic,10,28,Absolutely adorable! https://t.co/Soc3YmZPUZ,https://pbs.twimg.com/media/DKkuOf_XUAEhYyP.jpg,912633348400472065
1322,heartouchingpic,9,28,"Magdeburg, Germany. https://t.co/emxVIhPfqT",https://pbs.twimg.com/media/DKkvBpEWkAYm2mO.jpg,912603904793182208
1323,heartouchingpic,5,28,One word for this photo... https://t.co/6QZN3QTESw,https://pbs.twimg.com/media/DKkuKU7WkAAd1O0.jpg,912572697888133120
1324,heartouchingpic,18,48,"New South Wales, Australia https://t.co/1T4JJeBNTH",https://pbs.twimg.com/media/DKku3T3X0AAL_lf.jpg,912543253097988096
1325,heartouchingpic,2,35,My 7 year old daughter and a 10 month old Great Dane pup! How many likes for them . https://t.co/6hBKOGOPkM,https://pbs.twimg.com/media/DKkuCSAXoAU0Gaj.jpg,912512300975669248
1326,heartouchingpic,11,26,Unlikely friendship &lt;3 https://t.co/BW87qZr7Dn,https://pbs.twimg.com/media/DKkt-tDW4AUFkQO.jpg,912481853428310016
1327,heartouchingpic,23,40,Pacific Crest Trail Timberline in Oregon! https://t.co/FlkYB8tg1a,https://pbs.twimg.com/media/DKkux7kXoAcZNWZ.jpg,912467757178015745
1328,heartouchingpic,14,30,Oh my....I love this kitty https://t.co/bF8LD3MC05,https://pbs.twimg.com/media/DKkt6dxWkAEIr1T.jpg,912451650979115008
1329,heartouchingpic,4,27,"Seljalandsfoss, Iceland https://t.co/Vi8pSNpVcS",https://pbs.twimg.com/media/DKkusU8WsAAHtU-.jpg,912437557417275397
1330,heartouchingpic,26,72,"On a scale 1 to 10,How Beautiful Horse is this? https://t.co/0SEYxVuyWh",https://pbs.twimg.com/media/DKkt3JvXUAEozos.jpg,912421450698563584
1331,heartouchingpic,12,33,St. Petersburg in Helsinki https://t.co/tRtHqRigJJ,https://pbs.twimg.com/media/DKkunvUX0AAraEE.jpg,912407106916982784
1332,heartouchingpic,13,25,~ Beautiful Lynx by Gill ~ https://t.co/fcfe0SL5ky,https://pbs.twimg.com/media/DKktxTTX0AAR6Ms.jpg,912391258470940672
1333,heartouchingpic,18,49,"Multnomah Falls, Oregon, USA https://t.co/QsgISjRHN7",https://pbs.twimg.com/media/DKewYGqX0AAuXXZ.jpg,912379424246448133
1334,heartouchingpic,13,40,"Floating down the River of Xcaret, Riviera Maya, Mexico https://t.co/dnikucAiZD",https://pbs.twimg.com/media/DKewSoKXkAAEXlc.jpg,912364327079989248
1335,heartouchingpic,7,18,Horse giving birth  . Please say something for this video if you like it . Like the video and RT for more https://t.co/lS6asnb0R4,https://pbs.twimg.com/ext_tw_video_thumb/912351550676328448/pu/img/_nvkCKcgcQzkP-CG.jpg,912351921729626112
1336,heartouchingpic,3,12,"Do not disturb!  Enjoying the view at Cavo Tagoo, Mykonos, Greece https://t.co/5vMkrJToTw",https://pbs.twimg.com/media/DKewM8wXoAMOzRT.jpg,912348976300556289
1337,heartouchingpic,15,48,"Lazy afternoons in the infinity pool.  Ayana Resort, Bali  Indonesia https://t.co/QtTCNgqWXQ",https://pbs.twimg.com/media/DKewI-pWsAAh7N6.jpg,912333878509150209
1338,heartouchingpic,9,35,Would you love to be watching this sunset with a cocktail in hand and a loved one by your side?  Ala Moana Beach Pa… https://t.co/fagL8jG0GF,,912303678765322241
1339,heartouchingpic,12,31,Jamaica Inn (Ocho Rios) https://t.co/xSc1FNavSj,https://pbs.twimg.com/media/DKev9ZqXcAA5fth.jpg,912273224980992000
1340,heartouchingpic,12,25,Bora Bora https://t.co/SMDRL5gbof,https://pbs.twimg.com/media/DKev4JaWsAAMpNR.jpg,912212827104047104
1341,heartouchingpic,12,26,"Floating restaurant at Villa Escudero, Philippines https://t.co/SJQaMR0Y8V",https://pbs.twimg.com/media/DKevyRuXUAEJhmy.jpg,912182628048150529
1342,heartouchingpic,5,33,Fiji https://t.co/ftDydjVvLJ,https://pbs.twimg.com/media/DKevu1aXkAANkZ7.jpg,912152177816334341
1343,heartouchingpic,4,39,"Sunrise ...  Huvafen Fushis overwater spa, Maldives   Photo: Paul Reiffer. https://t.co/YDjk0I4OBE",https://pbs.twimg.com/media/DKevrnwWsAEPbUh.jpg,912121977577418752
1344,heartouchingpic,3,12,"Imagine a day or two here with a book and a cool drink!  The pristine white beach at Arcadia Phu Quoc Resort, Vietn… https://t.co/cXaQsrlVMH",,912106877617545216
1345,heartouchingpic,21,54,"Golden Sunset - Santorini, Greece https://t.co/wFMxbmlsB7",https://pbs.twimg.com/media/DKevdVmXcAAalwb.jpg,912091528691982336
1346,heartouchingpic,4,8,I wouldnt mind sitting here for long hours just gazing at the beauty of the Eiffel Tower 😍  By: Mary Quincy — in P… https://t.co/DulzFa164p,,912061330114338816
1347,heartouchingpic,5,37,"Moorea island, French Polynesia https://t.co/3Gm8ezzAyd",https://pbs.twimg.com/media/DKevY5vX0AAQo38.jpg,912061328524681216
1348,heartouchingpic,49,105,I wouldnt mind sitting here for long hours just gazing at the beauty of the Eiffel Tower 😍  By: Mary Quincy — in P… https://t.co/xf5wrioxfQ,,912045978076803072
1349,heartouchingpic,10,24,Most heart touching video ever😍 Please send them some love💋 https://t.co/caVgySQBtw,https://pbs.twimg.com/ext_tw_video_thumb/912032451454791681/pu/img/pUY3JJ-alcHgc6-i.jpg,912032646569611264
1350,heartouchingpic,11,36,"The love tunnel in kleven, Ukraine 💚  Credits 📷 Sergey _ polyushko https://t.co/izF6NlR5P3",https://pbs.twimg.com/media/DKevLUEXoAAWd6i.jpg,912030880637624320
1351,heartouchingpic,29,62,"Venice, Italy 😍🌊☀️ https://t.co/IgX5vXlpXw",https://pbs.twimg.com/media/DKbHIgiXUAEBazE.jpg,912017292002705408
1352,heartouchingpic,10,29,Stromboli 🌊😲 https://t.co/ispNnSDiIG,https://pbs.twimg.com/media/DKbHE9uXkAEBYNM.jpg,912002188636909568
1353,heartouchingpic,20,71,Arch of Triumph in France https://t.co/4iT9mIpLrU,https://pbs.twimg.com/media/DKbHASiW0AAVuVY.jpg,911987093550776320
1354,heartouchingpic,10,25,"Riomaggiore, Italy https://t.co/J53mxakMiB",https://pbs.twimg.com/media/DKbGuzZXcAA2PKu.jpg,911971492044300288
1355,heartouchingpic,41,65,Beauty Of Cactus😍 https://t.co/gTYanJZxIY,https://pbs.twimg.com/media/DKfkH7BWsAA8K4q.jpg,911948341025628162
1356,heartouchingpic,13,32,"Avachinsky, Russia https://t.co/nLSJ5NFker",https://pbs.twimg.com/media/DKbGq9iWkAIINke.jpg,911941292510273536
1357,heartouchingpic,6,27,AlSol Tiara Cap Cana https://t.co/BTg6wgHvUN,https://pbs.twimg.com/media/DKbGmp0W0AAn66i.jpg,911911092296704000
1358,heartouchingpic,11,46,Doesnt the water in the Maldives look unreal?! https://t.co/vykuiFU79Q,https://pbs.twimg.com/media/DKbGhoyXUAEljwV.jpg,911880639778926593
1359,heartouchingpic,8,23,A little bit of &lt;3 from Bora Bora! https://t.co/F8OdPI1ies,https://pbs.twimg.com/media/DKbGc0SXcAAlUuP.jpg,911850438164611077
1360,heartouchingpic,3,14,"Rio de Janeiro, Brazil 🔥 🔥 https://t.co/YB6PebcrKh",https://pbs.twimg.com/media/DKbGTEHXoAA0CDc.jpg,911789793477984257
1361,heartouchingpic,13,27,Zermatt Matterhorn in Switzerland 🏔️ https://t.co/rrCHXVqxju,https://pbs.twimg.com/media/DKbGMj2X0AA3Yj2.jpg,911759591284908032
1362,heartouchingpic,11,41,"Mílos, Kikladhes, Greece  😎😍 https://t.co/bYNtuJLqua",https://pbs.twimg.com/media/DKbGIE6WAAUmoIP.jpg,911744491731787776
1363,heartouchingpic,18,43,"Thíra, Kikladhes, Greece  🤗 https://t.co/EwkxZKt03n",https://pbs.twimg.com/media/DKbGEnaWsAAukUt.jpg,911729139421450240
1364,heartouchingpic,12,36,"Berchtesgaden, Germany https://t.co/PK9yQ3XZCV",https://pbs.twimg.com/media/DKbFqNkXUAEv_AC.jpg,911713787706720256
1365,heartouchingpic,16,41,"Beji Ubud Resort, Thaliand 😍☀️ https://t.co/9aadUk8PcU",https://pbs.twimg.com/media/DKbFlqeX0AIVpo2.jpg,911698438735126528
1366,heartouchingpic,31,79,"Beautiful sky in Plaosan, Indonesia! https://t.co/7PJiMWr6uy",https://pbs.twimg.com/media/DKbFWBWW4AAu0ct.jpg,911683090866593792
1367,heartouchingpic,30,63,View of a remote island in Finland 😍😎 https://t.co/eIbIF6Cfs6,https://pbs.twimg.com/media/DKbFHi7W4AAvrod.jpg,911667737021345792
1368,heartouchingpic,305,475,Amazing people RT to Honour them😍😍 https://t.co/wSaYCF6zBn,https://pbs.twimg.com/ext_tw_video_thumb/911655155409522689/pu/img/ZrTNQp5418RhNy_6.jpg,911655400298164224
1369,heartouchingpic,16,34,"Bromo volcano, Java https://t.co/sztfq7eOVG",https://pbs.twimg.com/media/DKbFdHvWAAAHTIU.jpg,911638045438369792
1370,heartouchingpic,11,20,Iguazu Falls &lt;3 https://t.co/0R2AinXW57,https://pbs.twimg.com/media/DKUAawaXUAAzgno.jpg,911607845946191878
1371,heartouchingpic,11,41,Hawaiian Islands  by @edraderphotography https://t.co/lx0AJuzT1A,https://pbs.twimg.com/media/DKUAXKaXcAIuXV3.jpg,911577646789570560
